X,CH1,
Second,Volt,
2.9200001e-04,-6.00000e-01,
2.9220001e-04,7.80000e-01,
2.9239999e-04,-6.60000e-01,
2.9259999e-04,9.00000e-01,
2.9279999e-04,-6.60000e-01,
2.9299999e-04,8.80000e-01,
2.9319999e-04,-6.40000e-01,
2.9339999e-04,8.80000e-01,
2.9359999e-04,-6.60000e-01,
2.9380000e-04,9.00000e-01,
2.9400000e-04,-6.40000e-01,
2.9420000e-04,9.00000e-01,
2.9440000e-04,-6.40000e-01,
2.9460000e-04,8.80000e-01,
2.9480000e-04,-6.60000e-01,
2.9500001e-04,8.60000e-01,
2.9520001e-04,7.40000e-01,
2.9540001e-04,-5.60000e-01,
2.9560001e-04,8.20000e-01,
2.9580001e-04,-6.80000e-01,
2.9600001e-04,8.60000e-01,
2.9619999e-04,-6.60000e-01,
2.9639999e-04,8.60000e-01,
2.9659999e-04,-6.60000e-01,
2.9679999e-04,-6.80000e-01,
2.9699999e-04,8.60000e-01,
2.9719999e-04,8.60000e-01,
2.9739999e-04,-6.80000e-01,
2.9760000e-04,-6.80000e-01,
2.9780000e-04,8.60000e-01,
2.9800000e-04,8.20000e-01,
2.9820000e-04,-6.60000e-01,
2.9840000e-04,8.00000e-01,
2.9860000e-04,-5.20000e-01,
2.9880001e-04,8.60000e-01,
2.9900001e-04,-6.40000e-01,
2.9920001e-04,-6.00000e-01,
2.9940001e-04,8.80000e-01,
2.9960001e-04,8.40000e-01,
2.9980001e-04,-6.00000e-01,
2.9999999e-04,8.80000e-01,
3.0019999e-04,-6.40000e-01,
3.0039999e-04,8.80000e-01,
3.0059999e-04,-6.40000e-01,
3.0079999e-04,8.60000e-01,
3.0099999e-04,-6.40000e-01,
3.0119999e-04,8.60000e-01,
3.0140000e-04,-6.60000e-01,
3.0160000e-04,-4.40000e-01,
3.0180000e-04,8.40000e-01,
3.0200000e-04,8.20000e-01,
3.0220000e-04,-6.00000e-01,
3.0240000e-04,-6.00000e-01,
3.0260000e-04,8.80000e-01,
3.0280001e-04,-6.60000e-01,
3.0300001e-04,9.00000e-01,
3.0320001e-04,-6.40000e-01,
3.0340001e-04,8.80000e-01,
3.0360001e-04,-6.40000e-01,
3.0380001e-04,8.80000e-01,
3.0399999e-04,-6.20000e-01,
3.0419999e-04,8.80000e-01,
3.0439999e-04,-6.40000e-01,
3.0459999e-04,8.80000e-01,
3.0479999e-04,8.60000e-01,
3.0499999e-04,-6.40000e-01,
3.0520000e-04,-5.00000e-01,
3.0540000e-04,7.40000e-01,
3.0560000e-04,8.40000e-01,
3.0580000e-04,-6.60000e-01,
3.0600000e-04,-6.80000e-01,
3.0620000e-04,8.60000e-01,
3.0640000e-04,-6.80000e-01,
3.0660001e-04,8.60000e-01,
3.0680001e-04,8.60000e-01,
3.0700001e-04,-6.80000e-01,
3.0720001e-04,-6.80000e-01,
3.0740001e-04,8.60000e-01,
3.0760001e-04,-6.60000e-01,
3.0779999e-04,8.60000e-01,
3.0799999e-04,-6.60000e-01,
3.0819999e-04,8.60000e-01,
3.0839999e-04,8.20000e-01,
3.0859999e-04,-6.00000e-01,
3.0879999e-04,7.40000e-01,
3.0900000e-04,-5.40000e-01,
3.0920000e-04,8.60000e-01,
3.0940000e-04,-6.80000e-01,
3.0960000e-04,8.60000e-01,
3.0980000e-04,-6.60000e-01,
3.1000000e-04,8.60000e-01,
3.1020000e-04,-6.40000e-01,
3.1040001e-04,8.40000e-01,
3.1060001e-04,-6.40000e-01,
3.1080001e-04,8.60000e-01,
3.1100001e-04,-6.80000e-01,
3.1120001e-04,8.60000e-01,
3.1139998e-04,-6.80000e-01,
3.1159999e-04,8.20000e-01,
3.1179999e-04,-6.60000e-01,
3.1199999e-04,7.40000e-01,
3.1219999e-04,-5.80000e-01,
3.1239999e-04,-6.60000e-01,
3.1259999e-04,8.80000e-01,
3.1280000e-04,-6.40000e-01,
3.1300000e-04,8.80000e-01,
3.1320000e-04,-6.20000e-01,
3.1340000e-04,8.60000e-01,
3.1360000e-04,-6.00000e-01,
3.1380000e-04,8.60000e-01,
3.1400000e-04,-6.20000e-01,
3.1420001e-04,8.40000e-01,
3.1440001e-04,8.60000e-01,
3.1460001e-04,-6.40000e-01,
3.1480001e-04,-6.00000e-01,
3.1500001e-04,8.20000e-01,
3.1519998e-04,7.20000e-01,
3.1539999e-04,-5.80000e-01,
3.1559999e-04,-6.80000e-01,
3.1579999e-04,9.00000e-01,
3.1599999e-04,-6.80000e-01,
3.1619999e-04,8.80000e-01,
3.1639999e-04,-6.80000e-01,
3.1660000e-04,8.80000e-01,
3.1680000e-04,-6.40000e-01,
3.1700000e-04,8.60000e-01,
3.1720000e-04,-6.60000e-01,
3.1740000e-04,8.60000e-01,
3.1760000e-04,-6.80000e-01,
3.1780000e-04,8.60000e-01,
3.1800001e-04,-6.80000e-01,
3.1820001e-04,8.20000e-01,
3.1840001e-04,7.80000e-01,
3.1860001e-04,-5.80000e-01,
3.1880001e-04,-6.00000e-01,
3.1899998e-04,7.40000e-01,
3.1919999e-04,-7.20000e-01,
3.1939999e-04,8.60000e-01,
3.1959999e-04,-6.80000e-01,
3.1979999e-04,8.20000e-01,
3.1999999e-04,-6.80000e-01,
3.2019999e-04,8.20000e-01,
3.2039999e-04,-6.80000e-01,
3.2060000e-04,8.40000e-01,
3.2080000e-04,-6.80000e-01,
3.2100000e-04,8.20000e-01,
3.2120000e-04,-6.80000e-01,
3.2140000e-04,8.20000e-01,
3.2160000e-04,-6.80000e-01,
3.2180001e-04,8.60000e-01,
3.2200001e-04,8.20000e-01,
3.2220001e-04,-6.20000e-01,
3.2240001e-04,-5.80000e-01,
3.2260001e-04,8.60000e-01,
3.2280001e-04,-6.60000e-01,
3.2299999e-04,8.40000e-01,
3.2319999e-04,-6.40000e-01,
3.2339999e-04,8.40000e-01,
3.2359999e-04,-6.40000e-01,
3.2379999e-04,8.60000e-01,
3.2399999e-04,-7.00000e-01,
3.2419999e-04,8.40000e-01,
3.2440000e-04,-6.60000e-01,
3.2460000e-04,8.60000e-01,
3.2480000e-04,-6.40000e-01,
3.2500000e-04,8.00000e-01,
3.2520000e-04,-6.60000e-01,
3.2540000e-04,8.00000e-01,
3.2560001e-04,-6.60000e-01,
3.2580001e-04,8.20000e-01,
3.2600001e-04,-6.60000e-01,
3.2620001e-04,8.60000e-01,
3.2640001e-04,-7.20000e-01,
3.2660001e-04,8.80000e-01,
3.2679999e-04,-6.60000e-01,
3.2699999e-04,8.80000e-01,
3.2719999e-04,-6.40000e-01,
3.2739999e-04,8.60000e-01,
3.2759999e-04,-6.60000e-01,
3.2779999e-04,8.60000e-01,
3.2799999e-04,-6.60000e-01,
3.2820000e-04,8.60000e-01,
3.2840000e-04,8.20000e-01,
3.2860000e-04,-6.00000e-01,
3.2880000e-04,8.00000e-01,
3.2900000e-04,-6.00000e-01,
3.2920000e-04,-6.80000e-01,
3.2940001e-04,8.40000e-01,
