X,CH1,CH2,
Second,Volt,Volt,
1.2000000e-06,-6.00000e-02,0.00000e+00,
1.2100001e-06,4.00000e-02,0.00000e+00,
1.2200001e-06,1.00000e-01,0.00000e+00,
1.2300001e-06,8.00000e-02,0.00000e+00,
1.2400000e-06,1.00000e-01,8.00000e-02,
1.2500000e-06,6.00000e-02,0.00000e+00,
1.2600000e-06,1.00000e-01,8.00000e-02,
1.2700000e-06,1.40000e-01,8.00000e-02,
1.2800000e-06,1.00000e-01,0.00000e+00,
1.2900000e-06,-2.00000e-02,8.00000e-02,
1.3000000e-06,-4.00000e-02,8.00000e-02,
1.3100000e-06,-2.00000e-02,8.00000e-02,
1.3200000e-06,-2.00000e-02,0.00000e+00,
1.3300000e-06,-4.00000e-02,0.00000e+00,
1.3400000e-06,-6.00000e-02,0.00000e+00,
1.3500000e-06,-1.00000e-01,8.00000e-02,
1.3600001e-06,-2.00000e-02,0.00000e+00,
1.3700001e-06,6.00000e-02,8.00000e-02,
1.3800000e-06,6.00000e-02,8.00000e-02,
1.3900000e-06,6.00000e-02,0.00000e+00,
1.4000000e-06,8.00000e-02,0.00000e+00,
1.4100000e-06,6.00000e-02,0.00000e+00,
1.4200000e-06,1.00000e-01,0.00000e+00,
1.4300000e-06,1.00000e-01,-8.00000e-02,
1.4400000e-06,-2.00000e-02,8.00000e-02,
1.4500000e-06,-6.00000e-02,8.00000e-02,
1.4600000e-06,-6.00000e-02,0.00000e+00,
1.4700000e-06,-6.00000e-02,8.00000e-02,
1.4800000e-06,-6.00000e-02,0.00000e+00,
1.4900000e-06,-1.00000e-01,8.00000e-02,
1.5000001e-06,-1.40000e-01,0.00000e+00,
1.5100001e-06,-6.00000e-02,8.00000e-02,
1.5200000e-06,2.00000e-02,0.00000e+00,
1.5300000e-06,4.00000e-02,-8.00000e-02,
1.5400000e-06,4.00000e-02,8.00000e-02,
1.5500000e-06,6.00000e-02,0.00000e+00,
1.5600000e-06,6.00000e-02,0.00000e+00,
1.5700000e-06,1.20000e-01,8.00000e-02,
1.5800000e-06,1.00000e-01,8.00000e-02,
1.5900000e-06,2.00000e-02,0.00000e+00,
1.6000000e-06,-6.00000e-02,8.00000e-02,
1.6100000e-06,-6.00000e-02,0.00000e+00,
1.6200000e-06,-6.00000e-02,0.00000e+00,
1.6300000e-06,-6.00000e-02,0.00000e+00,
1.6400001e-06,-1.20000e-01,8.00000e-02,
