X,CH1,CH2,
Second,Volt,Volt,
2.6010600e-04,6.80000e-01,-8.00000e-02,
2.6010801e-04,6.60000e-01,-1.60000e-01,
2.6011001e-04,6.60000e-01,-8.00000e-02,
2.6011199e-04,6.40000e-01,0.00000e+00,
2.6011400e-04,5.60000e-01,0.00000e+00,
2.6011601e-04,5.00000e-01,0.00000e+00,
2.6011799e-04,4.60000e-01,-8.00000e-02,
2.6012000e-04,4.20000e-01,0.00000e+00,
2.6012200e-04,3.60000e-01,0.00000e+00,
2.6012401e-04,3.20000e-01,0.00000e+00,
2.6012599e-04,2.40000e-01,-8.00000e-02,
2.6012800e-04,2.00000e-01,-8.00000e-02,
2.6013001e-04,1.20000e-01,-8.00000e-02,
2.6013199e-04,6.00000e-02,0.00000e+00,
2.6013399e-04,2.00000e-02,8.00000e-02,
2.6013600e-04,-6.00000e-02,0.00000e+00,
2.6013801e-04,-1.40000e-01,-1.60000e-01,
2.6013999e-04,-1.80000e-01,-8.00000e-02,
2.6014200e-04,-2.40000e-01,0.00000e+00,
2.6014401e-04,-3.00000e-01,0.00000e+00,
2.6014599e-04,-3.40000e-01,-8.00000e-02,
2.6014799e-04,-4.00000e-01,-1.60000e-01,
2.6015000e-04,-4.60000e-01,-8.00000e-02,
2.6015201e-04,-5.00000e-01,0.00000e+00,
2.6015399e-04,-5.60000e-01,0.00000e+00,
2.6015600e-04,-5.60000e-01,0.00000e+00,
2.6015801e-04,-6.00000e-01,-8.00000e-02,
2.6016001e-04,-6.40000e-01,-8.00000e-02,
2.6016199e-04,-6.60000e-01,-8.00000e-02,
2.6016400e-04,-7.00000e-01,0.00000e+00,
2.6016601e-04,-7.00000e-01,0.00000e+00,
2.6016799e-04,-7.00000e-01,-8.00000e-02,
2.6017000e-04,-7.00000e-01,0.00000e+00,
2.6017200e-04,-7.40000e-01,-8.00000e-02,
2.6017401e-04,-7.40000e-01,-8.00000e-02,
2.6017599e-04,-7.20000e-01,-8.00000e-02,
2.6017800e-04,-7.00000e-01,-1.60000e-01,
2.6018001e-04,-6.60000e-01,0.00000e+00,
2.6018199e-04,-6.60000e-01,0.00000e+00,
2.6018400e-04,-6.60000e-01,-8.00000e-02,
2.6018600e-04,-6.20000e-01,-8.00000e-02,
2.6018801e-04,-5.80000e-01,-8.00000e-02,
2.6018999e-04,-5.20000e-01,-8.00000e-02,
2.6019200e-04,-4.80000e-01,-8.00000e-02,
2.6019401e-04,-4.60000e-01,0.00000e+00,
2.6019599e-04,-4.20000e-01,-8.00000e-02,
2.6019799e-04,-3.60000e-01,-1.60000e-01,
2.6020000e-04,-2.80000e-01,0.00000e+00,
2.6020201e-04,-2.20000e-01,-8.00000e-02,
2.6020399e-04,-2.00000e-01,-8.00000e-02,
2.6020600e-04,-1.40000e-01,-8.00000e-02,
2.6020801e-04,-8.00000e-02,-1.60000e-01,
2.6021001e-04,-2.00000e-02,-8.00000e-02,
2.6021199e-04,4.00000e-02,-8.00000e-02,
2.6021400e-04,1.40000e-01,-8.00000e-02,
2.6021601e-04,1.80000e-01,-8.00000e-02,
2.6021799e-04,2.40000e-01,-1.60000e-01,
2.6022000e-04,2.80000e-01,0.00000e+00,
2.6022200e-04,3.60000e-01,-8.00000e-02,
2.6022401e-04,4.20000e-01,-8.00000e-02,
2.6022599e-04,4.40000e-01,-8.00000e-02,
2.6022800e-04,4.80000e-01,-1.60000e-01,
2.6023001e-04,5.20000e-01,-8.00000e-02,
2.6023199e-04,5.80000e-01,0.00000e+00,
2.6023400e-04,6.20000e-01,0.00000e+00,
2.6023600e-04,6.40000e-01,-8.00000e-02,
2.6023801e-04,6.80000e-01,-1.60000e-01,
2.6023999e-04,7.00000e-01,-8.00000e-02,
2.6024200e-04,7.20000e-01,0.00000e+00,
2.6024401e-04,7.40000e-01,-8.00000e-02,
2.6024599e-04,7.40000e-01,0.00000e+00,
2.6024799e-04,7.60000e-01,-8.00000e-02,
2.6025000e-04,7.40000e-01,-8.00000e-02,
2.6025201e-04,7.40000e-01,0.00000e+00,
2.6025399e-04,7.40000e-01,0.00000e+00,
2.6025600e-04,7.20000e-01,-8.00000e-02,
2.6025801e-04,7.20000e-01,-8.00000e-02,
2.6026001e-04,7.00000e-01,-8.00000e-02,
2.6026199e-04,6.60000e-01,0.00000e+00,
2.6026400e-04,6.20000e-01,0.00000e+00,
