X,CH1,CH2,
Second,Volt,Volt,
1.5598000e-04,6.00000e-01,0.00000e+00,
1.5598199e-04,5.60000e-01,-8.00000e-02,
1.5598400e-04,5.40000e-01,-8.00000e-02,
1.5598600e-04,5.00000e-01,-1.60000e-01,
1.5598800e-04,4.60000e-01,0.00000e+00,
1.5599000e-04,4.20000e-01,0.00000e+00,
1.5599201e-04,3.60000e-01,0.00000e+00,
1.5599400e-04,3.40000e-01,-8.00000e-02,
1.5599599e-04,2.80000e-01,-8.00000e-02,
1.5599800e-04,2.40000e-01,0.00000e+00,
1.5599999e-04,2.40000e-01,0.00000e+00,
1.5600200e-04,2.40000e-01,0.00000e+00,
1.5600400e-04,2.80000e-01,-8.00000e-02,
1.5600600e-04,3.00000e-01,-8.00000e-02,
1.5600800e-04,2.20000e-01,-8.00000e-02,
1.5601001e-04,1.60000e-01,-8.00000e-02,
1.5601200e-04,4.00000e-02,-8.00000e-02,
1.5601399e-04,-8.00000e-02,-1.60000e-01,
1.5601600e-04,-2.20000e-01,-8.00000e-02,
1.5601800e-04,-3.20000e-01,0.00000e+00,
1.5602000e-04,-4.40000e-01,0.00000e+00,
1.5602200e-04,-5.00000e-01,0.00000e+00,
1.5602401e-04,-5.60000e-01,-8.00000e-02,
1.5602600e-04,-5.80000e-01,8.00000e-02,
1.5602801e-04,-6.00000e-01,8.00000e-02,
1.5603000e-04,-6.60000e-01,8.00000e-02,
1.5603199e-04,-6.80000e-01,0.00000e+00,
1.5603400e-04,-7.00000e-01,0.00000e+00,
1.5603600e-04,-7.00000e-01,-8.00000e-02,
1.5603800e-04,-6.80000e-01,-8.00000e-02,
1.5604000e-04,-7.20000e-01,-8.00000e-02,
1.5604201e-04,-7.40000e-01,-8.00000e-02,
1.5604400e-04,-7.40000e-01,-1.60000e-01,
1.5604599e-04,-7.00000e-01,-8.00000e-02,
1.5604800e-04,-6.80000e-01,-8.00000e-02,
1.5604999e-04,-6.60000e-01,-8.00000e-02,
1.5605200e-04,-6.60000e-01,-8.00000e-02,
1.5605400e-04,-6.40000e-01,-1.60000e-01,
1.5605600e-04,-5.80000e-01,0.00000e+00,
1.5605800e-04,-5.40000e-01,0.00000e+00,
1.5606001e-04,-5.40000e-01,0.00000e+00,
1.5606200e-04,-5.20000e-01,-8.00000e-02,
1.5606399e-04,-4.80000e-01,-1.60000e-01,
1.5606600e-04,-4.20000e-01,-8.00000e-02,
1.5606800e-04,-3.60000e-01,0.00000e+00,
1.5607000e-04,-3.40000e-01,0.00000e+00,
1.5607200e-04,-2.60000e-01,-8.00000e-02,
1.5607401e-04,-2.20000e-01,-1.60000e-01,
1.5607600e-04,-1.20000e-01,-8.00000e-02,
1.5607799e-04,-6.00000e-02,0.00000e+00,
1.5608000e-04,0.00000e+00,0.00000e+00,
1.5608199e-04,2.00000e-02,-8.00000e-02,
1.5608400e-04,6.00000e-02,-1.60000e-01,
1.5608600e-04,1.20000e-01,0.00000e+00,
1.5608800e-04,1.80000e-01,0.00000e+00,
1.5609000e-04,2.40000e-01,0.00000e+00,
1.5609201e-04,2.60000e-01,-8.00000e-02,
1.5609400e-04,3.60000e-01,-8.00000e-02,
1.5609599e-04,3.80000e-01,-8.00000e-02,
1.5609800e-04,4.60000e-01,0.00000e+00,
1.5610000e-04,5.00000e-01,0.00000e+00,
1.5610200e-04,5.20000e-01,-8.00000e-02,
1.5610400e-04,5.60000e-01,-8.00000e-02,
1.5610601e-04,6.00000e-01,0.00000e+00,
1.5610800e-04,6.40000e-01,0.00000e+00,
1.5611001e-04,6.40000e-01,0.00000e+00,
1.5611200e-04,6.60000e-01,0.00000e+00,
1.5611399e-04,6.80000e-01,-8.00000e-02,
1.5611600e-04,7.00000e-01,-8.00000e-02,
1.5611800e-04,7.00000e-01,0.00000e+00,
1.5612000e-04,7.00000e-01,0.00000e+00,
1.5612200e-04,7.00000e-01,-8.00000e-02,
1.5612401e-04,7.00000e-01,-8.00000e-02,
1.5612600e-04,7.20000e-01,0.00000e+00,
1.5612799e-04,6.80000e-01,0.00000e+00,
1.5613000e-04,6.60000e-01,0.00000e+00,
1.5613200e-04,6.40000e-01,0.00000e+00,
1.5613400e-04,6.20000e-01,-8.00000e-02,
1.5613600e-04,6.00000e-01,0.00000e+00,
1.5613800e-04,5.60000e-01,0.00000e+00,
1.5614000e-04,5.00000e-01,0.00000e+00,
1.5614201e-04,4.40000e-01,0.00000e+00,
1.5614400e-04,4.20000e-01,-8.00000e-02,
1.5614599e-04,3.40000e-01,0.00000e+00,
1.5614800e-04,2.80000e-01,0.00000e+00,
1.5615000e-04,2.40000e-01,0.00000e+00,
1.5615200e-04,1.80000e-01,0.00000e+00,
1.5615400e-04,1.60000e-01,-8.00000e-02,
