X,CH1,CH2,
Second,Volt,Volt,
5.1848001e-05,6.60000e-01,8.00000e-02,
5.1849998e-05,6.60000e-01,8.00000e-02,
5.1851999e-05,6.60000e-01,8.00000e-02,
5.1854000e-05,6.40000e-01,8.00000e-02,
5.1856001e-05,6.20000e-01,8.00000e-02,
5.1858002e-05,6.00000e-01,8.00000e-02,
5.1859999e-05,5.60000e-01,1.60000e-01,
5.1862000e-05,5.40000e-01,8.00000e-02,
5.1864001e-05,5.00000e-01,8.00000e-02,
5.1866002e-05,4.40000e-01,8.00000e-02,
5.1867999e-05,4.40000e-01,8.00000e-02,
5.1870000e-05,3.80000e-01,8.00000e-02,
5.1872001e-05,3.40000e-01,8.00000e-02,
5.1874002e-05,3.00000e-01,8.00000e-02,
5.1875999e-05,2.40000e-01,8.00000e-02,
5.1878000e-05,2.00000e-01,8.00000e-02,
5.1880001e-05,1.40000e-01,8.00000e-02,
5.1882002e-05,8.00000e-02,8.00000e-02,
5.1883999e-05,6.00000e-02,8.00000e-02,
5.1886000e-05,-2.00000e-02,0.00000e+00,
5.1888001e-05,-6.00000e-02,-8.00000e-02,
5.1890001e-05,-1.00000e-01,1.60000e-01,
5.1891999e-05,-1.60000e-01,8.00000e-02,
5.1894000e-05,-2.40000e-01,8.00000e-02,
5.1896001e-05,-2.80000e-01,8.00000e-02,
5.1898001e-05,-3.20000e-01,0.00000e+00,
5.1899999e-05,-3.40000e-01,8.00000e-02,
5.1902000e-05,-4.00000e-01,8.00000e-02,
5.1904000e-05,-4.60000e-01,8.00000e-02,
5.1906001e-05,-4.80000e-01,0.00000e+00,
5.1907999e-05,-5.00000e-01,0.00000e+00,
5.1909999e-05,-5.20000e-01,8.00000e-02,
5.1912000e-05,-5.40000e-01,8.00000e-02,
5.1914001e-05,-5.80000e-01,8.00000e-02,
5.1915998e-05,-6.00000e-01,0.00000e+00,
5.1917999e-05,-6.20000e-01,0.00000e+00,
5.1920000e-05,-6.20000e-01,8.00000e-02,
5.1922001e-05,-6.20000e-01,0.00000e+00,
5.1923998e-05,-6.40000e-01,8.00000e-02,
5.1925999e-05,-6.20000e-01,0.00000e+00,
5.1928000e-05,-6.20000e-01,-8.00000e-02,
5.1930001e-05,-6.00000e-01,8.00000e-02,
5.1931998e-05,-5.60000e-01,8.00000e-02,
5.1933999e-05,-5.80000e-01,8.00000e-02,
5.1936000e-05,-5.40000e-01,8.00000e-02,
5.1938001e-05,-5.40000e-01,0.00000e+00,
5.1939998e-05,-5.00000e-01,8.00000e-02,
5.1941999e-05,-4.40000e-01,0.00000e+00,
5.1944000e-05,-4.00000e-01,8.00000e-02,
5.1946001e-05,-3.80000e-01,0.00000e+00,
5.1948002e-05,-3.40000e-01,0.00000e+00,
5.1949999e-05,-2.80000e-01,8.00000e-02,
5.1952000e-05,-2.40000e-01,8.00000e-02,
5.1954001e-05,-2.00000e-01,8.00000e-02,
5.1956002e-05,-1.40000e-01,8.00000e-02,
5.1957999e-05,-1.00000e-01,2.40000e-01,
5.1960000e-05,-4.00000e-02,5.60000e-01,
5.1962001e-05,2.00000e-02,1.04000e+00,
5.1964002e-05,8.00000e-02,1.44000e+00,
5.1965999e-05,4.00000e-02,1.84000e+00,
5.1968000e-05,-2.00000e-02,2.24000e+00,
5.1970001e-05,-8.00000e-02,2.72000e+00,
5.1972002e-05,-8.00000e-02,3.12000e+00,
5.1973999e-05,-4.00000e-02,3.44000e+00,
5.1976000e-05,-2.00000e-02,3.68000e+00,
5.1978001e-05,6.00000e-02,3.92000e+00,
5.1980001e-05,1.40000e-01,4.24000e+00,
5.1981999e-05,2.20000e-01,4.48000e+00,
5.1984000e-05,3.00000e-01,4.56000e+00,
5.1986000e-05,3.60000e-01,4.72000e+00,
5.1988001e-05,4.40000e-01,4.88000e+00,
5.1989999e-05,5.20000e-01,4.96000e+00,
5.1991999e-05,6.00000e-01,5.12000e+00,
5.1994000e-05,6.60000e-01,5.12000e+00,
5.1996001e-05,7.00000e-01,5.04000e+00,
5.1997999e-05,7.60000e-01,5.04000e+00,
5.1999999e-05,8.00000e-01,5.04000e+00,
5.2002000e-05,8.00000e-01,5.04000e+00,
5.2004001e-05,8.00000e-01,5.12000e+00,
