X,CH1,CH2,
Second,Volt,Volt,
2.0822400e-04,-4.60000e-01,4.80000e+00,
2.0822600e-04,-4.00000e-01,4.80000e+00,
2.0822800e-04,-3.60000e-01,4.88000e+00,
2.0823001e-04,-3.40000e-01,4.88000e+00,
2.0823200e-04,-2.80000e-01,4.80000e+00,
2.0823401e-04,-2.20000e-01,4.72000e+00,
2.0823600e-04,-1.40000e-01,4.80000e+00,
2.0823799e-04,-6.00000e-02,4.88000e+00,
2.0824000e-04,0.00000e+00,4.88000e+00,
2.0824200e-04,4.00000e-02,4.80000e+00,
2.0824400e-04,1.00000e-01,4.72000e+00,
2.0824600e-04,1.60000e-01,4.72000e+00,
2.0824801e-04,2.20000e-01,4.80000e+00,
2.0825000e-04,3.00000e-01,4.88000e+00,
2.0825199e-04,3.20000e-01,4.80000e+00,
2.0825400e-04,3.80000e-01,4.72000e+00,
2.0825599e-04,4.40000e-01,4.80000e+00,
2.0825800e-04,4.80000e-01,4.88000e+00,
2.0826000e-04,5.40000e-01,4.88000e+00,
2.0826200e-04,5.60000e-01,4.80000e+00,
2.0826400e-04,5.80000e-01,4.80000e+00,
2.0826601e-04,6.40000e-01,4.88000e+00,
2.0826800e-04,6.60000e-01,4.88000e+00,
2.0826999e-04,7.00000e-01,4.88000e+00,
2.0827200e-04,7.00000e-01,4.80000e+00,
2.0827400e-04,7.20000e-01,4.72000e+00,
2.0827600e-04,7.40000e-01,4.80000e+00,
2.0827800e-04,7.60000e-01,4.88000e+00,
2.0828001e-04,7.60000e-01,4.88000e+00,
2.0828200e-04,7.40000e-01,4.80000e+00,
2.0828399e-04,7.40000e-01,4.80000e+00,
2.0828600e-04,7.20000e-01,4.88000e+00,
2.0828799e-04,7.20000e-01,4.88000e+00,
2.0829000e-04,7.00000e-01,4.88000e+00,
2.0829200e-04,6.60000e-01,4.80000e+00,
2.0829400e-04,6.20000e-01,4.80000e+00,
2.0829600e-04,6.00000e-01,4.80000e+00,
2.0829801e-04,5.60000e-01,4.96000e+00,
2.0830000e-04,5.20000e-01,4.88000e+00,
2.0830199e-04,4.60000e-01,4.80000e+00,
2.0830400e-04,4.20000e-01,4.80000e+00,
2.0830600e-04,3.60000e-01,4.88000e+00,
2.0830800e-04,3.00000e-01,4.88000e+00,
2.0831000e-04,2.60000e-01,4.88000e+00,
2.0831201e-04,2.00000e-01,4.80000e+00,
2.0831400e-04,1.40000e-01,4.80000e+00,
2.0831601e-04,8.00000e-02,4.80000e+00,
2.0831800e-04,0.00000e+00,4.96000e+00,
2.0831999e-04,-2.00000e-02,4.88000e+00,
2.0832200e-04,-1.20000e-01,4.80000e+00,
2.0832400e-04,-1.80000e-01,4.80000e+00,
2.0832600e-04,-2.00000e-01,4.80000e+00,
2.0832800e-04,-2.80000e-01,4.88000e+00,
2.0833001e-04,-3.40000e-01,4.88000e+00,
2.0833200e-04,-3.80000e-01,4.80000e+00,
2.0833399e-04,-4.40000e-01,4.72000e+00,
2.0833600e-04,-4.80000e-01,4.80000e+00,
2.0833799e-04,-5.20000e-01,4.88000e+00,
2.0834000e-04,-5.80000e-01,4.88000e+00,
2.0834200e-04,-6.00000e-01,4.80000e+00,
2.0834400e-04,-6.20000e-01,4.80000e+00,
2.0834600e-04,-6.60000e-01,4.80000e+00,
2.0834801e-04,-6.80000e-01,4.88000e+00,
2.0835000e-04,-7.00000e-01,4.88000e+00,
2.0835199e-04,-7.20000e-01,4.80000e+00,
2.0835400e-04,-7.20000e-01,4.72000e+00,
2.0835600e-04,-7.20000e-01,4.80000e+00,
2.0835800e-04,-7.40000e-01,4.88000e+00,
2.0836000e-04,-7.40000e-01,4.88000e+00,
2.0836201e-04,-7.20000e-01,4.80000e+00,
2.0836400e-04,-7.00000e-01,4.80000e+00,
2.0836599e-04,-6.80000e-01,4.80000e+00,
2.0836800e-04,-6.60000e-01,4.88000e+00,
2.0836999e-04,-6.40000e-01,4.88000e+00,
2.0837200e-04,-5.80000e-01,4.80000e+00,
2.0837400e-04,-5.40000e-01,4.72000e+00,
2.0837600e-04,-5.00000e-01,4.80000e+00,
2.0837800e-04,-4.80000e-01,4.88000e+00,
2.0838001e-04,-4.40000e-01,4.88000e+00,
2.0838200e-04,-3.80000e-01,4.80000e+00,
2.0838399e-04,-3.20000e-01,4.80000e+00,
2.0838600e-04,-2.60000e-01,4.80000e+00,
2.0838800e-04,-2.00000e-01,4.88000e+00,
2.0839000e-04,-1.40000e-01,4.80000e+00,
2.0839200e-04,-8.00000e-02,4.80000e+00,
2.0839401e-04,-2.00000e-02,4.72000e+00,
2.0839600e-04,4.00000e-02,4.80000e+00,
2.0839801e-04,8.00000e-02,4.80000e+00,
2.0840000e-04,1.60000e-01,4.88000e+00,
2.0840199e-04,2.00000e-01,4.80000e+00,
2.0840400e-04,2.80000e-01,4.72000e+00,
2.0840600e-04,3.20000e-01,4.80000e+00,
